지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 이슬점온도(°C),평균 상대습도(%),합계 일조시간(hr)
262,고흥,2019-09-18,21.1,15.3,29.2,,1.1,14.4,70.6,8.4
262,고흥,2019-09-19,19.2,13.2,25.9,,.7,14.6,77.9,10
262,고흥,2019-09-20,20.7,14.9,25.1,,1.4,14.3,68.8,5.8
262,고흥,2019-09-21,17.6,16.7,20.9,67.4,2.1,16.4,93.4,0
262,고흥,2019-09-22,18,16.8,20.4,59.4,3.6,15.6,86.6,0
262,고흥,2019-09-23,17.9,14.1,22.2,0,.9,15.8,88.1,1.6
262,고흥,2019-09-24,17.6,12.2,24.8,,.5,13.6,81.8,8.8
262,고흥,2019-09-25,18.2,12.5,25.4,,.6,14.2,80,7.2
262,고흥,2019-09-26,20.5,14.6,26.2,,.9,16.5,79.5,7.8
262,고흥,2019-09-27,21.7,17.4,25.1,14.6,.8,18.7,84.3,2.1
262,고흥,2019-09-28,22.2,20.4,25.4,.8,.5,21.3,95.4,.3
262,고흥,2019-09-29,23.6,20.9,29,.2,.5,21.5,89.3,5.4
262,고흥,2019-09-30,22.8,20.8,27.1,,.6,21.1,90.9,1.8
262,고흥,2019-10-01,21.1,19.2,22.5,53.1,.8,20.1,94.5,0
262,고흥,2019-10-02,21.7,19.5,24.5,225.3,3.1,21.1,96.6,0
262,고흥,2019-10-03,22,18.6,26,.3,2.4,18.6,82,4.5
262,고흥,2019-10-04,20.9,16.1,26.7,,.8,18.4,87.3,7.4
262,고흥,2019-10-05,18.8,14.7,22.4,,2,15.6,82.8,4.1
262,고흥,2019-10-06,18.6,15.3,22.7,0,1.2,13.5,73.1,8.4
262,고흥,2019-10-07,16.7,15.3,18,2,1.1,14.4,86.6,.1
262,고흥,2019-10-08,16.8,11,22.9,,2.1,10.3,67.3,7.7
262,고흥,2019-10-09,12.4,5,21.9,,.8,6.2,70.8,10
262,고흥,2019-10-10,14.7,6.7,23.3,,.6,9.4,75.6,9.6
262,고흥,2019-10-11,17.7,10.7,26,,.6,10.4,67.9,9.6
262,고흥,2019-10-12,20.1,14.9,25.1,,1.6,9.4,51.6,9.4
262,고흥,2019-10-13,16.8,11.1,22.4,,1.5,8.2,60.6,9.9
262,고흥,2019-10-14,15.1,8.8,23.3,,1.4,10.1,74.9,9.5
262,고흥,2019-10-15,13.3,9.1,19.2,,.6,9.9,81.1,2.1
262,고흥,2019-10-16,13.2,8,20.5,,.6,9.1,80,8.6
262,고흥,2019-10-17,14.5,8.6,20.4,,.7,10.2,77.1,3
262,고흥,2019-10-18,15.9,13.9,17.6,.7,.9,12.7,82.1,0
262,고흥,2019-10-19,16.6,11.3,23,0,1.2,12.6,80.6,9.7
262,고흥,2019-10-20,15.4,9.7,23.4,,.5,12.2,84,8.4
262,고흥,2019-10-21,15.3,9.5,22.9,,.7,11,79.9,9.4
262,고흥,2019-10-22,16.1,9.5,23.5,,.8,11.9,78.6,7.2
262,고흥,2019-10-23,17.4,12.9,20.2,,1.1,11.9,71.6,3.2
262,고흥,2019-10-24,17.2,13.3,22.5,0,.9,12.1,73,2.5
262,고흥,2019-10-25,17,10.2,23.3,,1,11.9,74.6,8
262,고흥,2019-10-26,13.7,10.6,17.4,0,2.9,6.6,63.3,8.1
262,고흥,2019-10-27,11.1,5.2,17.7,,1.4,4.9,68.5,8.2
262,고흥,2019-10-28,10.7,3.1,18.2,,.7,6.3,78,8.2
262,고흥,2019-10-29,13.2,6.9,19.4,,1.5,6.5,68.3,8.8
262,고흥,2019-10-30,12,6.1,18.9,,1.4,5.7,67.9,8.9
262,고흥,2019-10-31,12.3,4.1,21,,1,7.7,77.1,8.9
262,고흥,2019-11-01,14.4,8.7,22.8,,.8,10.6,82.1,8.6
262,고흥,2019-11-02,13.7,8.1,21.1,,.4,10.8,85.6,6.6
262,고흥,2019-11-03,13.3,7.7,21.1,,.6,9.2,80.3,5.7
262,고흥,2019-11-04,13.7,7.4,19.6,0,.8,9.8,79.9,6.3
262,고흥,2019-11-05,13,7.6,19.5,,1.1,8.9,79.8,7.9
262,고흥,2019-11-06,11.7,4.2,20,,.7,5.8,72.6,8.7
262,고흥,2019-11-07,12.1,7.2,18.1,,2.1,6,68.4,7.7
262,고흥,2019-11-08,8.2,2.5,15.8,,1.2,-.4,60.1,8.8
262,고흥,2019-11-09,8,-.6,18.5,,.9,.3,65.9,8.6
262,고흥,2019-11-10,10.2,1.7,16.3,3.1,1,6,77,3.5
262,고흥,2019-11-11,13.3,9.3,17.9,,2.1,7.2,67.8,6.8
262,고흥,2019-11-12,10.6,4.4,18.1,,.8,5.2,73.6,7.4
262,고흥,2019-11-13,10.5,3.5,15,0,1.2,6.2,77.3,.2
262,고흥,2019-11-14,5.3,-1.6,10.6,,2.1,-2.9,58.5,8.4
262,고흥,2019-11-15,6.1,-2.7,15.8,,.8,1.9,77.3,8.4
262,고흥,2019-11-16,9.9,2.3,19.6,,.7,7.2,86.1,7.5
262,고흥,2019-11-17,15.5,7.6,20.2,.6,1.7,12.8,84.8,.7
262,고흥,2019-11-18,10,5.3,19.8,17.6,3.6,4.3,68.5,.7
262,고흥,2019-11-19,6.2,3.4,8.7,,2.8,-1.6,57.4,6.1
262,고흥,2019-11-20,3.1,-2.4,10.9,,.9,-2.1,73.1,8.3
262,고흥,2019-11-21,7.2,-2.6,14.5,,.9,-1.1,59.6,7.3
262,고흥,2019-11-22,11.5,7.3,18.3,,1,6.1,71.5,8.3
262,고흥,2019-11-23,13,5.9,18.7,0,1.2,8.6,76.8,8.3
262,고흥,2019-11-24,14.7,11.3,20.4,1.8,1.7,11.2,80.5,3.7
262,고흥,2019-11-25,6.6,3.6,11.3,,2,-.8,61,1.6
262,고흥,2019-11-26,9.7,3.7,15.1,0,.9,4.7,72.3,4
262,고흥,2019-11-27,7.8,4.6,9.4,0,1.2,1.4,65.1,0
262,고흥,2019-11-28,5.7,-.1,13.5,,.6,.5,71.6,7.8
262,고흥,2019-11-29,4.3,-1.6,12.2,,1.2,-5.2,57.1,8.2
262,고흥,2019-11-30,6.7,-2.8,15.2,.6,.6,.6,66.9,7.8
262,고흥,2019-12-01,6.9,6,8,16.6,.8,6.6,97.9,0
262,고흥,2019-12-02,5,2.9,7.7,0,3.2,-.7,66.9,5.1
262,고흥,2019-12-03,3.4,-1,8.1,,1.2,-1.8,70.1,3.1
262,고흥,2019-12-04,5.1,-1.6,11.4,,1,-1.2,66.9,7.4
262,고흥,2019-12-05,2,-2,7.5,,2.1,-4.4,67.5,8.1
262,고흥,2019-12-06,-1.8,-6.8,4,,1.4,-14.1,42.1,4.7
262,고흥,2019-12-07,2,-7,8.7,,1.8,-7,52.6,8
262,고흥,2019-12-08,2.9,-2.7,9.9,,1,-2.8,68.6,8
262,고흥,2019-12-09,2.4,-4.1,11.1,,.6,-.9,82.8,8
262,고흥,2019-12-10,5.8,-1.1,15.5,,.5,3.3,86.6,7.9
262,고흥,2019-12-11,7.1,2.2,15.1,,2,2.5,75.1,5.6
262,고흥,2019-12-12,3.2,-2.9,7.9,,2.1,-6.1,52.8,8
262,고흥,2019-12-13,1.6,-5.1,9.1,,.5,-2.5,77,6.3
262,고흥,2019-12-14,5.7,-.4,10.7,0,1.6,-2,60.8,7.9
262,고흥,2019-12-15,7.7,-.4,13.9,,1.1,.7,62,7.7
262,고흥,2019-12-16,7,1.9,14.3,,.7,3,78.5,5.6
262,고흥,2019-12-17,8.7,2.8,12.8,.1,1.5,6.7,88.1,0
262,고흥,2019-12-18,5.3,.8,9.1,,3.2,-.9,64.8,7.8
262,고흥,2019-12-19,3.3,-.1,8,,2.6,-6.5,50.3,6.5
262,고흥,2019-12-20,2.4,-3.8,6.5,,1.3,-3.2,67.4,3.9
262,고흥,2019-12-21,1.4,-2.6,5.1,,.7,-4.5,65.6,0
262,고흥,2019-12-22,3.4,-2,9.4,,.7,-2.6,66.5,2
262,고흥,2019-12-23,3.6,-3.1,10.1,0,1.4,-1.2,73.4,6.9
262,고흥,2019-12-24,2.7,-2.7,11.5,,.5,-4.6,63.4,7.9
262,고흥,2019-12-25,5.5,-3.5,14.8,,.5,-1.2,64.6,7
262,고흥,2019-12-26,5.2,3.2,8.3,.3,1.7,0,69.4,0
262,고흥,2019-12-27,2.1,-3.2,6.3,,2.5,-5.5,58,7.8
262,고흥,2019-12-28,-.2,-5.9,8,,.5,-5.7,69.9,7.9
262,고흥,2019-12-29,3.2,-3.8,5.6,8.1,1,.6,84.1,0
262,고흥,2019-12-30,6.7,1.8,11,,2.3,3.6,82.3,.7
262,고흥,2019-12-31,-1.9,-4.7,1.8,,3.6,-12.4,45.6,7.9
262,고흥,2020-01-01,0,-6.6,5.5,,2.1,-7.1,59.4,7.9
262,고흥,2020-01-02,2.9,-4,8.5,,2.1,-3.4,64.5,7.7
262,고흥,2020-01-03,4.1,-.4,8.8,,2.4,-1.9,65.9,8
262,고흥,2020-01-04,3.3,-2.3,9.3,,1.8,-2.5,66.6,8
262,고흥,2020-01-05,2.2,-5.2,10.8,,.5,-3.7,71,7.6
262,고흥,2020-01-06,5.9,2.7,6.8,18.7,.7,3.3,85.3,0
262,고흥,2020-01-07,12.5,6.8,17.8,24.2,2.1,10.7,89.9,0
262,고흥,2020-01-08,5.1,3.3,11.7,0,3.9,.5,72.4,0
262,고흥,2020-01-09,3.1,-.3,5.9,,2.8,-3.2,63.4,4.5
262,고흥,2020-01-10,1.4,-4.1,9.1,,.8,-3.6,72.6,8.1
262,고흥,2020-01-11,3.2,-3.1,8.5,,1.7,-3,64.8,7.5
262,고흥,2020-01-12,3.2,1.5,6.6,,2.6,-4.1,58.9,5.9
262,고흥,2020-01-13,2.3,-.4,6.1,,2.3,-4.7,60,7.1
262,고흥,2020-01-14,1,-3.1,5,0,1.1,-5.3,64.4,1.7
262,고흥,2020-01-15,0,-5,5.3,,1.7,-5.8,67,7.6
262,고흥,2020-01-16,1.7,-2.8,7.5,,.5,-8,52.1,6.9
262,고흥,2020-01-17,2,-1.6,8.3,,1.3,-8.5,49.9,5.6
262,고흥,2020-01-18,2.7,-1.9,8.5,,2.6,-8.2,46.9,8.3
262,고흥,2020-01-19,3.5,-2.5,7.4,,1.6,-1.7,68.8,1.4
262,고흥,2020-01-20,2.8,-2.3,8.3,,1.8,-4,63.8,7.6
262,고흥,2020-01-21,1.8,-3.7,8.2,,1.1,-8.5,49.1,8.3
262,고흥,2020-01-22,5.1,.3,6.5,8.8,1,2,82.4,0
262,고흥,2020-01-23,7,3.6,10.2,1.1,.7,6.2,94.6,0
262,고흥,2020-01-24,6,-.5,13.5,,.5,0,71,7.2
262,고흥,2020-01-25,7.9,5,9.8,,1.1,2.8,70.6,0
262,고흥,2020-01-26,7.8,4.3,11.1,.7,1.4,2,67.4,1.4
262,고흥,2020-01-27,5.2,3.6,7,25.3,1.5,4.3,94,0
262,고흥,2020-01-28,6.7,2.5,12,,.5,3.2,81.1,2.4
262,고흥,2020-01-29,5.8,3.5,8.8,.2,.7,4.2,90.3,.1
262,고흥,2020-01-30,4.9,2,10.1,0,2.1,1,77.1,6.3
262,고흥,2020-01-31,2.3,-1.9,7.9,,1.8,-1.9,76.5,5.2
262,고흥,2020-02-01,3.6,-3.2,9.1,,1.6,-1.7,69.8,8.6
262,고흥,2020-02-02,3.3,-2.2,9,,1.7,-2.4,68,8.6
262,고흥,2020-02-03,1.9,-2.6,6.8,,1.9,-3.8,67.6,7.7
262,고흥,2020-02-04,1,-6.2,8.1,,1.2,-8.1,55.8,8.8
262,고흥,2020-02-05,-.9,-5.1,2.8,,3.3,-11.8,46.9,8.8
262,고흥,2020-02-06,-1.5,-8.3,4.5,,1.2,-14.6,39.6,7.8
262,고흥,2020-02-07,1.4,-4,7.4,,1.8,-8.3,51.3,7.9
262,고흥,2020-02-08,2.6,-.8,7,,2.4,-5.5,55.6,5.9
262,고흥,2020-02-09,1.5,-4.6,7.1,,2.2,-6,58.6,8.7
262,고흥,2020-02-10,3.3,-3,12.5,,.8,-1.9,72.3,8
262,고흥,2020-02-11,5.1,-3.4,12.9,0,.6,.5,74.9,3.5
262,고흥,2020-02-12,9.6,6.7,12.2,19.6,1.2,8.5,93.9,0
262,고흥,2020-02-13,7.9,2.7,12,,1.4,5.4,85.5,3.7
262,고흥,2020-02-14,8.1,2.3,17.9,,.7,3.7,78.8,8.8
262,고흥,2020-02-15,10.4,3.6,15.7,2.6,1.3,6.3,77.6,3.1
262,고흥,2020-02-16,1.9,-.9,9.9,4.5,4.3,-1.8,76.6,1.8
262,고흥,2020-02-17,-1.6,-3.1,.8,0,3.9,-6.2,70.5,5.1
262,고흥,2020-02-18,.8,-2.9,6.1,,3,-7.5,55.1,9.3
262,고흥,2020-02-19,3.5,-4.1,11.2,,1,-3.8,60.9,9.3
262,고흥,2020-02-20,5,-1.9,13.1,,.6,-1.5,67.6,9.3
262,고흥,2020-02-21,6.7,-2.3,14.4,2.2,.7,2.6,78.4,7.1
262,고흥,2020-02-22,7.3,2.7,11.5,1.1,2.8,-1.3,56.6,8.8
262,고흥,2020-02-23,3.8,-1.7,10.1,,1.8,-3.7,59.1,9.7
262,고흥,2020-02-24,6.8,-3.6,14.6,0,.8,1.3,72.4,7.3
262,고흥,2020-02-25,11.3,8.2,14.6,13,1,10.7,96.5,0
262,고흥,2020-02-26,9.1,4,13.3,0,1.7,5.4,78.9,5.1
262,고흥,2020-02-27,5.1,-.7,10.9,,1.1,1,76.3,5.7
262,고흥,2020-02-28,5.5,3,7.9,1.5,.8,3.1,85,0
262,고흥,2020-02-29,7,2.7,11.1,,.9,3.6,80.4,0
262,고흥,2020-03-01,7.7,1,12.2,0,1.4,3.6,77.1,2
262,고흥,2020-03-02,5.4,.9,11.1,,2.4,-2.9,58,9
262,고흥,2020-03-03,6.5,-.4,10.6,,1.1,2,74.5,1.8
262,고흥,2020-03-04,4.9,.5,9.7,0,3,-3.8,55.6,9.5
262,고흥,2020-03-05,2.8,-2.2,9.1,,2.6,-6,54.6,10.2
262,고흥,2020-03-06,3.5,-5.6,12.1,,.9,-4.5,65,10.3
262,고흥,2020-03-07,5.3,2.1,7.6,6.2,.7,4.1,92.8,0
262,고흥,2020-03-08,6.4,-1.1,14.4,,.9,1.9,78.4,10.2
262,고흥,2020-03-09,8.4,3,12,8.9,1.1,6.6,89.4,0
262,고흥,2020-03-10,6.8,3.9,9.5,3.2,3.2,4,83.5,.8
262,고흥,2020-03-11,5,.1,10.5,,3.7,-5.3,49.5,10.4
262,고흥,2020-03-12,5,-4.2,13.7,,1,-2.9,63.3,10.2
262,고흥,2020-03-13,8.1,1.3,15.5,,2.3,-1.2,56.9,9.3
262,고흥,2020-03-14,5.3,-.6,10.7,,2.9,-6.4,44.5,10.4
262,고흥,2020-03-15,7.2,2,13.3,,3.4,-4.4,45.6,9.7
262,고흥,2020-03-16,4.8,-2.2,10.4,,2,-6.4,45.8,10.3
262,고흥,2020-03-17,9.1,-.9,16.9,,1.8,1.8,62.3,10.5
262,고흥,2020-03-18,9,.4,17.4,,1,2.6,74,10.1
262,고흥,2020-03-19,10.9,5.2,15.4,,3.3,1.5,55.8,9
262,고흥,2020-03-20,8.6,1.3,14.3,,1.9,-4,42.9,10.5
262,고흥,2020-03-21,12.4,2.1,20.2,,1.3,7.2,73.3,10.4
262,고흥,2020-03-22,13.7,7.4,22.1,,1.5,7.3,67.4,8
262,고흥,2020-03-23,10.5,1.6,17.2,,2.5,-2.5,43,10.6
262,고흥,2020-03-24,8.8,.9,16.7,,1.1,2.4,68,10.6
262,고흥,2020-03-25,11.1,2.8,17.6,,1.4,4.2,66.6,10.5
262,고흥,2020-03-26,12,9.6,14.7,26.8,.7,11.7,97.9,0
262,고흥,2020-03-27,11.4,4.8,15.1,0,2.9,8.4,83.1,3.7
262,고흥,2020-03-28,6.9,2.7,9.9,,1,-2.1,54.6,.4
262,고흥,2020-03-29,8.1,-.3,14.2,,1.1,2.1,68.5,4.9
262,고흥,2020-03-30,10.2,5.1,17.1,,.9,3.9,68.4,10
262,고흥,2020-03-31,10.4,2.7,18.6,,.9,4.5,70.5,10.8
262,고흥,2020-04-01,10.2,5.1,17.8,2,2.8,.7,55.3,6.6
262,고흥,2020-04-02,9.3,2.9,16.3,,1.4,-.8,52.3,9.8
262,고흥,2020-04-03,10.7,2.5,18.4,,1.4,-3.5,40.8,10.9
262,고흥,2020-04-04,9.1,1.9,18.6,,2.3,-2.7,46.3,10.9
262,고흥,2020-04-05,7.4,-.5,15,,2.1,-6.9,38.9,10.9
262,고흥,2020-04-06,8.3,-2.4,17.4,,1.1,-3,51.1,9.2
262,고흥,2020-04-07,12.1,4.9,19.7,,3,-1.6,41,11
262,고흥,2020-04-08,11.1,6.5,17.5,,3,-4.8,37,11
262,고흥,2020-04-09,9.5,1.5,16.9,,2.2,-3.7,42.3,10.8
262,고흥,2020-04-10,9.4,7.3,11.9,0,.9,2.9,64.6,.8
262,고흥,2020-04-11,7.3,6,8.7,11.7,.7,6.3,94.3,0
262,고흥,2020-04-12,6.7,2.6,11,2.5,.8,5.2,90.6,0
262,고흥,2020-04-13,6.9,-.2,15.2,,1.6,.6,69.4,10.1
262,고흥,2020-04-14,10.7,.3,19.9,,1.2,-.4,54,11.2
262,고흥,2020-04-15,10.2,3.5,18.3,,1,-.5,53.4,7.5
262,고흥,2020-04-16,11,2.9,16.7,,1.7,5.8,72.3,11.4
